from_node,to_node,length_m,travel_time_s,fuel_l,co2_g,lanes
46380997,1280741370,50.7,6.08,0.0041,9.7,1
46380997,46380053,27.27,3.27,0.0022,5.22,1
46381000,46383804,89.19,10.7,0.0071,17.07,1
46381125,46381171,33.39,4.01,0.0027,6.39,1
46381125,46382235,10.87,0.78,0.0009,2.08,1
46381132,46380741,11.69,1.4,0.0009,2.24,1
46381132,46378536,45.6,5.47,0.0036,8.73,1
46381132,46383429,68.06,8.17,0.0054,13.02,1
46381171,46382235,33.42,4.01,0.0027,6.4,1
46381171,1826095765,107.28,12.87,0.0086,20.53,2
46381175,46387096,168.17,20.18,0.0135,32.18,1
46381235,46382660,34.96,4.19,0.0028,6.69,1
46381235,46379432,67.88,8.15,0.0054,12.99,1
46381306,46379013,56.39,6.77,0.0045,10.79,1
46381306,46381518,38.08,4.57,0.003,7.29,1
46381306,46381537,17.41,2.09,0.0014,3.33,1
46381518,46388344,175.74,21.09,0.0141,33.63,1
46381518,46381306,38.08,4.57,0.003,7.29,1
46381537,46383661,154.28,18.51,0.0123,29.52,1
46381537,46381306,17.41,2.09,0.0014,3.33,1
46381537,46383113,55.84,6.7,0.0045,10.68,1
46381573,46380173,36.46,4.38,0.0029,6.98,1
46381573,46384278,101.6,12.19,0.0081,19.44,1
46381769,46384225,58.6,7.03,0.0047,11.21,1
46381772,46384152,57.08,6.85,0.0046,10.92,1
46381773,11378527537,16.48,1.98,0.0013,3.15,1
46381773,1511593081,25.56,3.07,0.002,4.89,1
46381773,46371931,387.92,46.55,0.031,74.23,1
46381815,46382064,46.12,3.32,0.0037,8.83,1
46381815,46394304,410.58,29.56,0.0328,78.57,2
46381992,11378527522,7.27,0.52,0.0006,1.39,1
46381992,46373679,58.56,4.22,0.0047,11.21,1
46382043,1805853725,7.69,0.92,0.0006,1.47,1
46382043,46380963,37.61,4.51,0.003,7.2,1
46382064,46379359,88.38,10.61,0.0071,16.91,1
46382064,46383339,50.94,6.11,0.0041,9.75,2
46382129,46383282,117.75,14.13,0.0094,22.53,1
46382129,7326148648,5.54,0.66,0.0004,1.06,1
46382129,46379143,57.93,6.95,0.0046,11.08,1
46382232,46380960,45.08,3.25,0.0036,8.63,1
46382235,46383364,38.38,2.76,0.0031,7.34,1
46382454,46384887,52.16,6.26,0.0042,9.98,2
46382454,1278624635,54.74,6.57,0.0044,10.47,1
46382455,46384592,52.92,6.35,0.0042,10.13,1
46382455,46383468,245.49,29.46,0.0196,46.98,1
46382521,7052287448,192.96,23.16,0.0154,36.93,1
46382521,46385603,218.52,26.22,0.0175,41.82,1
46382632,46379218,73.85,8.86,0.0059,14.13,1
46382632,46381769,134.91,16.19,0.0108,25.82,1
46382632,7602747442,73.34,8.8,0.0059,14.04,1
46382660,46381235,34.96,4.19,0.0028,6.69,1
46382854,46375177,224.78,26.97,0.018,43.01,1
46382875,451707276,155.46,18.66,0.0124,29.75,1
46382875,297095265,16.1,1.93,0.0013,3.08,1
46382877,46386722,150.41,18.05,0.012,28.78,1
46382877,46381235,46.96,5.63,0.0038,8.99,1
46382948,46378182,104.65,12.56,0.0084,20.03,2
46382948,7602619093,181.74,21.81,0.0145,34.78,1
46382948,297095280,111.25,13.35,0.0089,21.29,2
46382990,46376975,213.19,25.58,0.0171,40.8,1
46382992,46384227,139.12,16.69,0.0111,26.62,2
46383015,46382854,41.03,4.92,0.0033,7.85,1
46383046,46383334,64.87,4.67,0.0052,12.41,1
46383046,46382232,9.18,0.66,0.0007,1.76,1
46383113,46385484,79.05,9.49,0.0063,15.13,1
46383113,46383801,15.19,1.82,0.0012,2.91,1
46383256,46383756,33.65,4.04,0.0027,6.44,1
46383256,46388735,156.41,18.77,0.0125,29.93,1
46383282,46383899,60.03,7.2,0.0048,11.49,1
46383282,7326148652,6.44,0.77,0.0005,1.23,1
46383284,46382992,18.32,2.2,0.0015,3.51,1
46383284,1280741370,23.46,2.81,0.0019,4.49,1
46383304,5153497871,25.55,3.07,0.002,4.89,1
46383304,1516813357,184.55,22.15,0.0148,35.31,1
46383334,46382232,66.43,4.78,0.0053,12.71,1
46383334,1587421936,316.62,22.8,0.0253,60.59,2
46383339,46380741,88.08,10.57,0.007,16.86,1
46383339,46385544,74.13,8.9,0.0059,14.19,2
46383340,46378465,153.84,18.46,0.0123,29.44,1
46383340,46385640,79.71,9.57,0.0064,15.25,1
46383364,46385230,52.72,3.8,0.0042,10.09,1
46383364,46383551,10.84,0.78,0.0009,2.07,1
46383367,46384278,36.66,4.4,0.0029,7.02,1
46383367,46380173,101.71,12.21,0.0081,19.46,1
46383429,46381132,68.06,8.17,0.0054,13.02,1
46383429,9913510548,30.63,3.68,0.0025,5.86,1
46383464,46384251,20.69,2.48,0.0017,3.96,1
46383464,46385483,131.5,15.78,0.0105,25.16,1
46383464,7903143016,158.44,19.01,0.0127,30.32,1
46383466,46380734,63.0,7.56,0.005,12.06,1
46383466,46385483,124.8,14.98,0.01,23.88,1
46383468,46384612,27.88,3.35,0.0022,5.34,1
46383468,46384298,108.54,13.02,0.0087,20.77,1
46383470,46382455,174.32,20.92,0.0139,33.36,1
46383470,46385765,61.91,7.43,0.005,11.85,1
46383470,46384721,134.93,16.19,0.0108,25.82,1
46383551,46383046,34.45,2.48,0.0028,6.59,1
46383661,46384703,51.23,6.15,0.0041,9.8,1
46383756,725239288,146.36,17.56,0.0117,28.01,1
46383756,46383256,33.65,4.04,0.0027,6.44,1
46383801,442122363,70.43,8.45,0.0056,13.48,1
46383801,46383113,15.19,1.82,0.0012,2.91,1
46383804,1805853725,64.64,7.76,0.0052,12.37,1
46383804,46381000,89.19,10.7,0.0071,17.07,1
46383804,46385452,193.94,23.27,0.0155,37.11,1
46383865,46383901,14.13,1.7,0.0011,2.7,2
46383865,46390043,132.8,15.94,0.0106,25.41,1
46383865,46384612,88.66,10.64,0.0071,16.97,1
46383899,46375982,176.87,21.22,0.0141,33.85,1
46383899,46384225,46.2,5.54,0.0037,8.84,1
46383901,46383865,14.13,1.7,0.0011,2.7,2
46383901,46371434,287.12,34.45,0.023,54.94,1
46383901,46384152,80.8,9.7,0.0065,15.46,2
46383977,5071555281,13.06,1.57,0.001,2.5,2
46383977,5071555281,166.86,20.02,0.0133,31.93,1
46383977,6296435007,103.08,12.37,0.0082,19.73,2
46384113,46384297,8.34,1.0,0.0007,1.6,1
46384113,9768047791,7.87,0.94,0.0006,1.51,1
46384152,5071555281,85.29,10.23,0.0068,16.32,2
46384152,46381772,57.08,6.85,0.0046,10.92,1
46384152,46383901,80.8,9.7,0.0065,15.46,2
46384186,46384251,234.94,28.19,0.0188,44.96,1
46384225,7602862099,90.94,10.91,0.0073,17.4,1
46384225,7326098944,6.34,0.76,0.0005,1.21,1
46384227,46384590,7.67,0.92,0.0006,1.47,1
46384227,46386760,116.3,13.96,0.0093,22.26,2
46384227,46377905,284.24,34.11,0.0227,54.39,2
46384251,46383464,20.69,2.48,0.0017,3.96,1
46384278,2021835255,86.54,10.38,0.0069,16.56,1
46384278,46385545,44.38,5.33,0.0036,8.49,1
46384297,5329816272,44.57,5.35,0.0036,8.53,2
46384298,46383468,108.54,13.02,0.0087,20.77,1
46384298,46384592,76.62,9.19,0.0061,14.66,1
46384590,46384227,7.67,0.92,0.0006,1.47,1
46384590,331854558,126.33,15.16,0.0101,24.18,2
46384592,46382455,52.92,6.35,0.0042,10.13,1
46384592,46385765,204.91,24.59,0.0164,39.21,1
46384612,46383468,27.88,3.35,0.0022,5.34,1
46384612,46387433,246.6,29.59,0.0197,47.19,1
46384612,46383865,88.66,10.64,0.0071,16.97,1
46384645,297095272,115.44,13.85,0.0092,22.09,1
46384645,297095273,199.9,23.99,0.016,38.25,1
46384653,46386760,55.35,6.64,0.0044,10.59,1
46384703,46385947,51.66,6.2,0.0041,9.89,1
46384703,46382990,58.55,7.03,0.0047,11.2,1
46384721,46386006,34.51,4.14,0.0028,6.6,1
46384721,46383470,134.93,16.19,0.0108,25.82,1
46384887,46382454,52.16,6.26,0.0042,9.98,2
46384887,1494161553,52.96,6.36,0.0042,10.13,1
46384887,2021835255,46.37,5.56,0.0037,8.87,2
46385113,46382990,237.13,28.46,0.019,45.38,1
46385113,46386722,60.18,7.22,0.0048,11.52,1
46385230,46390410,123.29,14.79,0.0099,23.59,1
46385230,46383551,51.74,3.73,0.0041,9.9,1
46385232,46388731,111.66,13.4,0.0089,21.37,1
46385232,46385233,26.18,3.14,0.0021,5.01,1
46385233,46385232,26.18,3.14,0.0021,5.01,1
46385233,46394901,312.9,37.55,0.025,59.88,1
46385452,46382043,122.22,14.67,0.0098,23.39,1
46385452,46383804,193.94,23.27,0.0155,37.11,1
46385483,451946454,84.33,10.12,0.0067,16.14,1
46385484,46387468,56.41,6.77,0.0045,10.79,1
46385484,46383661,72.06,8.65,0.0058,13.79,1
46385484,46386051,17.0,2.04,0.0014,3.25,1
46385510,46387433,50.55,6.07,0.004,9.67,1
46385510,46384298,110.98,13.32,0.0089,21.24,1
46385544,943792454,10.67,1.28,0.0009,2.04,1
46385544,8370903978,87.73,10.53,0.007,16.79,1
46385545,1715273753,101.07,12.13,0.0081,19.34,1
46385577,46385919,15.62,1.87,0.0012,2.99,1
46385577,46393084,212.5,25.5,0.017,40.66,1
46385603,46382521,218.52,26.22,0.0175,41.82,1
46385603,46389843,111.33,8.02,0.0089,21.3,1
46385603,1516813326,74.85,5.39,0.006,14.32,1
46385640,1724233460,67.17,8.06,0.0054,12.85,1
46385640,46386634,37.25,4.47,0.003,7.13,1
46385640,46388007,77.61,9.31,0.0062,14.85,1
46385765,46386724,20.68,2.48,0.0017,3.96,1
46385765,46383470,61.91,7.43,0.005,11.85,1
46385919,46387096,59.12,7.09,0.0047,11.31,1
46385919,46380375,155.36,18.64,0.0124,29.73,1
46385919,46385577,15.62,1.87,0.0012,2.99,1
46385920,46387188,37.11,4.45,0.003,7.1,1
46385920,46384721,159.54,19.14,0.0128,30.53,1
46385942,7951335697,340.45,40.85,0.0272,65.15,1
46385942,9844170832,184.07,22.09,0.0147,35.22,1
46385947,46386552,17.42,2.09,0.0014,3.33,1
46386006,46387188,155.37,18.64,0.0124,29.73,1
46386006,46388214,50.72,6.09,0.0041,9.71,1
46386006,46384721,34.51,4.14,0.0028,6.6,1
46386051,46383801,72.03,8.64,0.0058,13.78,1
46386051,46385484,17.0,2.04,0.0014,3.25,1
46386139,956431807,20.0,2.4,0.0016,3.83,2
46386139,9913510585,22.04,1.59,0.0018,4.22,1
46386453,46384186,57.96,6.95,0.0046,11.09,1
46386454,46384251,131.64,15.8,0.0105,25.19,1
46386552,46389402,108.0,12.96,0.0086,20.67,1
46386552,46387306,32.66,3.92,0.0026,6.25,1
46386552,46385947,17.42,2.09,0.0014,3.33,1
46386634,46385452,37.87,4.54,0.003,7.25,1
46386634,46388672,70.28,8.43,0.0056,13.45,1
46386634,46385640,37.25,4.47,0.003,7.13,1
46386722,46388346,55.94,6.71,0.0045,10.7,1
46386722,46385113,60.18,7.22,0.0048,11.52,1
46386722,299101778,86.93,10.43,0.007,16.63,1
46386724,46385765,20.68,2.48,0.0017,3.96,1
46386724,46389084,64.24,7.71,0.0051,12.29,1
46386724,46385510,182.32,21.88,0.0146,34.89,1
46386760,7801983481,206.32,24.76,0.0165,39.48,2
46386760,46384653,55.35,6.64,0.0044,10.59,1
46386907,9913510570,6.36,0.76,0.0005,1.22,1
46386907,9913510569,11.25,1.35,0.0009,2.15,3
46386984,46384186,167.66,20.12,0.0134,32.08,1
46386984,46384251,68.84,8.26,0.0055,13.17,1
46386984,46388896,55.09,6.61,0.0044,10.54,1
46387044,46389668,64.27,7.71,0.0051,12.3,1
46387044,1332242071,59.02,7.08,0.0047,11.29,1
46387096,46385919,59.12,7.09,0.0047,11.31,1
46387096,46387698,29.14,3.5,0.0023,5.58,1
46387096,46397025,291.27,34.95,0.0233,55.74,1
46387179,46386907,11.05,1.33,0.0009,2.11,1
46387179,46388493,53.39,3.84,0.0043,10.22,1
46387188,46385920,37.11,4.45,0.003,7.1,1
46387188,46385920,314.36,37.72,0.0251,60.16,1
46387274,46388341,76.04,9.12,0.0061,14.55,1
46387274,297095264,83.35,10.0,0.0067,15.95,1
46387306,1291616927,19.75,2.37,0.0016,3.78,1
46387306,46388632,46.55,5.59,0.0037,8.91,1
46387424,46387694,29.35,3.52,0.0023,5.62,1
46387424,46387044,89.59,10.75,0.0072,17.14,1
46387424,46390451,64.12,7.69,0.0051,12.27,1
46387433,46385510,50.55,6.07,0.004,9.67,1
46387433,46389084,217.15,26.06,0.0174,41.55,1
46387468,46384703,106.67,12.8,0.0085,20.41,1
46387468,46390036,54.91,6.59,0.0044,10.51,1
46387468,46388186,18.52,2.22,0.0015,3.54,1
46387694,46387424,29.35,3.52,0.0023,5.62,1
46387698,46390544,131.55,15.79,0.0105,25.17,1
46387698,46375177,313.43,37.61,0.0251,59.98,1
46387698,46387096,29.14,3.5,0.0023,5.58,1
46387813,46386454,94.72,11.37,0.0076,18.13,1
46387813,451946454,23.79,2.85,0.0019,4.55,1
46387895,46399095,377.3,45.28,0.0302,72.2,1
46387895,46391812,131.66,15.8,0.0105,25.19,1
46387895,46375797,420.83,50.5,0.0337,80.53,1
46387940,429784992,80.23,9.63,0.0064,15.35,1
46387940,477535905,245.48,29.46,0.0196,46.98,1
46387940,46389153,133.18,15.98,0.0107,25.49,1
46388007,46388843,33.44,4.01,0.0027,6.4,1
46388007,46390927,85.94,10.31,0.0069,16.45,1
46388158,46390324,66.01,7.92,0.0053,12.63,1
46388186,46386051,56.67,6.8,0.0045,10.84,1
46388186,90098486,133.42,16.01,0.0107,25.53,1
46388213,46385545,100.03,12.0,0.008,19.14,1
46388213,330029340,84.67,10.16,0.0068,16.2,1
46388213,2021835255,49.74,5.97,0.004,9.52,1
46388214,46389498,32.1,3.85,0.0026,6.14,1
46388214,46386006,50.72,6.09,0.0041,9.71,1
46388271,6296433698,25.53,1.84,0.002,4.89,2
46388271,297103049,33.75,2.43,0.0027,6.46,1
46388271,11378527764,25.98,1.87,0.0021,4.97,1
46388341,46389117,71.42,8.57,0.0057,13.67,1
46388341,46399103,316.08,37.93,0.0253,60.49,1
46388344,46388735,25.82,3.1,0.0021,4.94,1
46388344,90098486,89.7,10.76,0.0072,17.17,1
46388346,299101775,74.84,8.98,0.006,14.32,1
46388376,410449460,281.33,20.26,0.0225,53.84,2
46388376,46390247,42.76,3.08,0.0034,8.18,2
46388409,46388376,78.78,5.67,0.0063,15.08,4
46388409,896347542,486.64,35.04,0.0389,93.12,2
46388493,9407636389,197.29,14.2,0.0158,37.75,2
46388632,12534903763,7.09,0.85,0.0006,1.36,1
46388632,46387306,46.55,5.59,0.0037,8.91,1
46388632,1291616927,31.32,3.76,0.0025,5.99,1
46388666,1069290042,78.34,9.4,0.0063,14.99,1
46388666,2680111383,6.84,0.82,0.0005,1.31,1
46388666,5838777125,9.52,1.14,0.0008,1.82,1
46388668,46383756,139.78,16.77,0.0112,26.75,1
46388668,46389311,16.25,1.95,0.0013,3.11,1
46388672,46386634,70.28,8.43,0.0056,13.45,1
46388731,46389846,29.75,3.57,0.0024,5.69,1
46388731,46391902,156.05,18.73,0.0125,29.86,1
46388735,46388344,25.82,3.1,0.0021,4.94,1
46388735,46389311,35.75,4.29,0.0029,6.84,1
46388842,46379627,222.21,26.66,0.0178,42.52,1
46388842,46389218,42.14,5.06,0.0034,8.06,1
46388843,1805853718,62.83,7.54,0.005,12.02,1
46388843,46388007,33.44,4.01,0.0027,6.4,1
46388843,46386634,77.14,9.26,0.0062,14.76,1
46388896,46386453,167.41,20.09,0.0134,32.04,1
46388896,2020569012,75.41,9.05,0.006,14.43,1
46388899,46386454,66.63,8.0,0.0053,12.75,1
46388899,46386984,131.21,15.75,0.0105,25.11,1
46389080,46387179,90.39,6.51,0.0072,17.3,1
46389080,46388493,119.21,8.58,0.0095,22.81,1
46389084,46389498,58.91,7.07,0.0047,11.27,1
46389084,46386724,64.24,7.71,0.0051,12.29,1
46389117,1332272273,60.19,7.22,0.0048,11.52,1
46389153,46387940,133.18,15.98,0.0107,25.49,1
46389153,410449460,20.79,2.49,0.0017,3.98,1
46389218,46388842,42.14,5.06,0.0034,8.06,1
46389218,2020569036,114.35,13.72,0.0091,21.88,1
46389269,46388842,57.94,6.95,0.0046,11.09,1
46389269,46389399,37.32,4.48,0.003,7.14,1
46389269,2020569058,124.95,14.99,0.01,23.91,1
46389311,46388735,35.75,4.29,0.0029,6.84,1
46389311,46388668,16.25,1.95,0.0013,3.11,1
46389314,46388214,143.33,17.2,0.0115,27.43,1
46389314,46390865,33.32,4.0,0.0027,6.38,1
46389399,46380094,222.3,26.68,0.0178,42.54,1
46389399,46389269,37.32,4.48,0.003,7.14,1
46389402,46390252,17.93,2.15,0.0014,3.43,1
46389402,1291616898,35.62,4.27,0.0028,6.82,1
46389498,46390865,142.18,17.06,0.0114,27.21,1
46389498,46388214,32.1,3.85,0.0026,6.14,1
46389498,46389084,58.91,7.07,0.0047,11.27,1
46389668,46390283,61.17,7.34,0.0049,11.7,1
46389668,46396298,154.96,18.6,0.0124,29.65,1
46389670,1624052865,71.93,8.63,0.0058,13.77,1
46389674,46389778,40.65,4.88,0.0033,7.78,1
46389674,46389399,109.73,13.17,0.0088,21.0,1
46389674,2020569132,182.44,21.89,0.0146,34.91,1
46389719,46389218,49.62,5.95,0.004,9.49,1
46389719,8036313502,82.99,9.96,0.0066,15.88,1
46389719,46385942,80.64,9.68,0.0065,15.43,1
46389778,46380482,221.54,26.58,0.0177,42.39,1
46389778,46389674,40.65,4.88,0.0033,7.78,1
46389843,12241689996,99.25,11.91,0.0079,18.99,1
46389843,46385603,111.33,8.02,0.0089,21.3,1
46389846,46388731,29.75,3.57,0.0024,5.69,1
46389846,46389670,58.88,7.07,0.0047,11.27,1
46390032,46389778,94.84,11.38,0.0076,18.15,1
46390032,46390250,35.52,4.26,0.0028,6.8,2
46390032,2020569166,175.68,21.08,0.0141,33.62,1
46390036,46385947,139.89,16.79,0.0112,26.77,1
46390036,1291616898,15.74,1.89,0.0013,3.01,1
46390036,46390816,18.99,2.28,0.0015,3.63,1
46390042,46390043,14.07,1.69,0.0011,2.69,1
46390042,46383901,130.59,15.67,0.0104,24.99,1
46390043,46390042,14.07,1.69,0.0011,2.69,1
46390043,46391910,44.42,5.33,0.0036,8.5,1
46390043,46390820,106.3,12.76,0.0085,20.34,1
46390247,46390320,77.23,5.56,0.0062,14.78,4
46390247,46399029,144.2,6.49,0.0115,27.6,2
46390250,46387813,51.59,6.19,0.0041,9.87,1
46390250,46390032,35.52,4.26,0.0028,6.8,2
46390252,46393690,114.79,13.78,0.0092,21.97,1
46390252,46392276,61.7,7.4,0.0049,11.81,1
46390283,46390451,31.13,3.74,0.0025,5.96,1
46390283,46389668,61.17,7.34,0.0049,11.7,1
46390283,46396751,154.72,18.57,0.0124,29.61,1
46390320,46388409,41.08,2.96,0.0033,7.86,2
46390320,332242115,54.37,3.91,0.0043,10.41,2
46390324,46396666,221.95,26.63,0.0178,42.47,1
46390324,9407636386,92.65,11.12,0.0074,17.73,1
46390410,46385230,123.29,14.79,0.0099,23.59,1
46390410,3394052306,285.71,34.29,0.0229,54.67,1
46390410,46401742,276.67,33.2,0.0221,52.94,2
46390410,46395403,170.06,20.41,0.0136,32.54,1
46390451,46390283,31.13,3.74,0.0025,5.96,1
46390451,46396751,247.67,29.72,0.0198,47.39,1
46390544,46397669,230.84,27.7,0.0185,44.17,1
46390544,46382854,192.59,23.11,0.0154,36.85,1
46390577,415961034,181.55,21.79,0.0145,34.74,1
46390577,3300515587,55.38,6.65,0.0044,10.6,1
46390638,46391524,163.77,19.65,0.0131,31.34,1
46390638,1801588899,180.06,21.61,0.0144,34.46,1
46390769,46390247,278.16,20.03,0.0223,53.23,5
46390769,410449460,13.55,0.98,0.0011,2.59,1
46390769,46391524,17.16,1.24,0.0014,3.28,1
46390816,46388186,55.08,6.61,0.0044,10.54,1
46390816,46390036,18.99,2.28,0.0015,3.63,1
46390820,46391436,105.03,12.6,0.0084,20.1,1
46390820,46392456,43.13,5.18,0.0035,8.25,1
46390865,46389314,387.21,46.47,0.031,74.1,1
46390865,46389314,33.32,4.0,0.0027,6.38,1
46390927,46391823,33.49,4.02,0.0027,6.41,1
46390927,46392809,67.18,8.06,0.0054,12.86,1
46390957,46391977,19.43,2.33,0.0016,3.72,1
46390957,46388409,206.1,14.84,0.0165,39.44,5
46390958,3300515578,60.39,7.25,0.0048,11.56,2
46390958,4176872745,313.61,37.63,0.0251,60.01,1
46390959,46392273,34.38,4.13,0.0028,6.58,1
46390959,46391317,69.49,8.34,0.0056,13.3,1
46391067,3306531592,6.54,0.47,0.0005,1.25,1
46391067,1429031808,320.99,38.52,0.0257,61.42,1
46391072,46392809,60.3,7.24,0.0048,11.54,1
46391119,46397185,156.48,18.78,0.0125,29.94,1
46391119,46390959,82.61,9.91,0.0066,15.81,1
46391311,2821156679,78.58,9.43,0.0063,15.04,1
46391311,46391814,81.22,9.75,0.0065,15.54,1
46391311,46396359,217.45,26.09,0.0174,41.61,1
46391315,46390577,56.41,6.77,0.0045,10.79,1
46391317,2300968887,3.96,0.48,0.0003,0.76,1
46391317,46390959,69.49,8.34,0.0056,13.3,1
46391317,46393080,43.74,5.25,0.0035,8.37,1
46391320,46390250,23.22,2.79,0.0019,4.44,1
46391320,46388899,126.8,15.22,0.0101,24.26,1
46391361,46390958,5.29,0.64,0.0004,1.01,1
46391361,46390769,80.02,9.6,0.0064,15.31,2
46391436,46392021,72.74,8.73,0.0058,13.92,1
46391436,46393247,46.43,5.57,0.0037,8.88,1
46391478,46388899,57.87,6.94,0.0046,11.07,1
46391478,46388896,130.76,15.69,0.0105,25.02,1
46391524,46399030,191.97,23.04,0.0154,36.74,1
46391524,46390769,17.16,1.24,0.0014,3.28,1
46391574,46392233,31.6,3.79,0.0025,6.05,1
46391778,46390544,63.8,7.66,0.0051,12.21,1
46391778,46398730,204.31,24.52,0.0163,39.1,1
46391783,46390042,44.69,5.36,0.0036,8.55,1
46391812,4549535635,598.22,71.79,0.0479,114.48,1
46391812,46410754,597.58,71.71,0.0478,114.35,1
46391812,46387895,131.66,15.8,0.0105,25.19,1
46391814,46395128,78.26,9.39,0.0063,14.98,1
46391814,2821156681,159.44,19.13,0.0128,30.51,1
46391814,46391311,81.22,9.75,0.0065,15.54,1
46391818,46391315,58.53,7.02,0.0047,11.2,1
46391823,46393386,72.7,8.72,0.0058,13.91,1
46391823,46388843,85.69,10.28,0.0069,16.4,1
46391823,46390927,33.49,4.02,0.0027,6.41,1
46391899,46392329,81.46,9.78,0.0065,15.59,1
46391899,46393239,56.81,6.82,0.0045,10.87,1
46391899,46392233,108.6,13.03,0.0087,20.78,1
46391902,46389846,37.78,4.53,0.003,7.23,1
46391910,46393388,40.0,4.8,0.0032,7.65,1
46391977,4862694758,7.69,0.55,0.0006,1.47,1
46391977,5412176529,27.83,3.34,0.0022,5.33,1
46392019,46391067,58.9,4.24,0.0047,11.27,1
46392021,46393358,174.15,20.9,0.0139,33.33,1
46392021,46393666,46.68,5.6,0.0037,8.93,1
46392046,3300515578,8.05,0.97,0.0006,1.54,1
46392046,46391361,60.54,7.27,0.0048,11.59,1
46392048,46395625,81.54,9.79,0.0065,15.6,2
46392048,297095280,127.38,15.29,0.0102,24.38,2
46392233,46391574,31.6,3.79,0.0025,6.05,1
46392233,46393381,30.07,3.61,0.0024,5.75,1
46392233,46391899,108.6,13.03,0.0087,20.78,1
46392273,46393080,77.18,9.26,0.0062,14.77,1
46392273,46393121,27.59,3.31,0.0022,5.28,1
46392273,46390959,34.38,4.13,0.0028,6.58,1
46392276,46388158,124.14,14.9,0.0099,23.75,1
46392329,46391899,81.46,9.78,0.0065,15.59,1
46392329,46395189,136.98,16.44,0.011,26.21,1
46392329,46393238,31.19,3.74,0.0025,5.97,1
46392332,46397989,140.88,16.91,0.0113,26.96,1
46392332,6841368070,7.16,0.86,0.0006,1.37,1
46392455,46392779,49.36,5.92,0.0039,9.45,1
46392456,46390820,43.13,5.18,0.0035,8.25,1
46392456,46391910,99.2,11.9,0.0079,18.98,1
46392664,46391818,57.52,6.9,0.0046,11.01,1
46392664,415961037,183.31,22.0,0.0147,35.08,1
46392705,5115773383,6.23,0.75,0.0005,1.19,1
46392705,46393716,77.31,9.28,0.0062,14.79,1
46392779,46392455,49.36,5.92,0.0039,9.45,1
46392779,46391783,102.54,12.3,0.0082,19.62,1
46392805,46393381,31.8,3.82,0.0025,6.09,1
46392809,46394156,40.25,4.83,0.0032,7.7,1
46392809,46391072,60.3,7.24,0.0048,11.54,1
46393080,46392273,77.18,9.26,0.0062,14.77,1
46393080,46391317,43.74,5.25,0.0035,8.37,1
46393080,46394632,42.77,5.13,0.0034,8.19,1
46393084,46394372,31.88,3.83,0.0026,6.1,1
46393119,46392019,134.12,9.66,0.0107,25.66,1
46393119,46392019,139.13,16.7,0.0111,26.62,1
46393121,46394632,72.0,8.64,0.0058,13.78,1
46393121,46394370,30.58,3.67,0.0024,5.85,1
46393121,46392273,27.59,3.31,0.0022,5.28,1
46393200,46392332,68.89,8.27,0.0055,13.18,2
46393238,46394732,65.87,7.9,0.0053,12.6,1
46393238,46395190,49.69,5.96,0.004,9.51,1
46393238,46392329,31.19,3.74,0.0025,5.97,1
46393239,46393381,63.84,7.66,0.0051,12.22,1
46393239,46391899,56.81,6.82,0.0045,10.87,1
46393239,46394732,58.56,7.03,0.0047,11.21,1
46393247,46394739,44.85,5.38,0.0036,8.58,1
46393247,46392456,87.86,10.54,0.007,16.81,1
46393247,46391436,46.43,5.57,0.0037,8.88,1
46393280,46391783,39.31,4.72,0.0031,7.52,1
46393280,46392779,71.13,8.54,0.0057,13.61,1
